8,8,908,428,15,52,7.406250
8,9,938,433,17,46,8.000000
8,10,1344,403,29,91,8.437500
8,11,563,428,28,169,6.562500
8,16,1895,480,25,32,1.343750
9,0,1431,322,368,703,11.437500
9,1,1632,381,92,227,8.562500
9,3,351,387,109,300,8.375000
9,4,752,428,51,160,8.312500
9,5,1895,482,25,30,6.218750
9,6,675,424,58,178,7.593750
9,7,1185,414,40,115,7.781250
9,8,907,428,16,53,7.406250
9,9,938,435,17,45,7.937500
9,10,1342,405,29,89,8.500000
9,11,557,427,33,170,5.687500
9,16,1893,481,27,54,1.312500
10,0,1444,325,377,701,11.687500
10,1,1640,383,85,225,8.062500
10,3,351,388,109,300,8.437500
10,4,744,428,57,161,8.187500
10,5,1895,482,25,30,5.968750
10,6,674,426,56,177,7.656250
10,7,1182,413,41,116,7.593750
10,8,906,428,16,53,7.187500
10,9,938,436,16,45,7.625000
10,10,1340,407,30,88,8.312500
10,11,550,427,40,168,5.625000
10,16,1895,483,25,30,1.210938
11,0,1449,326,381,700,11.250000
11,1,1657,410,69,198,7.812500
11,3,350,388,110,300,8.625000
11,4,738,426,63,164,8.062500
11,5,1896,483,24,29,5.968750
11,6,674,432,52,172,7.593750
11,7,1180,413,42,117,7.468750
11,8,906,429,16,53,7.375000
11,9,938,436,15,46,7.531250
11,10,1339,408,30,88,8.250000
11,11,543,423,48,169,5.562500
11,16,1897,483,23,30,1.164062
12,0,1455,326,381,702,10.562500
12,1,1674,426,53,106,7.375000
12,3,349,389,111,300,8.187500
12,4,732,431,67,159,7.875000
12,5,1896,484,24,29,5.843750
12,6,673,428,52,177,7.062500
12,7,1175,414,46,117,7.562500
12,8,906,429,16,54,7.656250
12,9,937,436,16,46,7.656250
12,10,1337,408,30,89,8.125000
12,11,536,425,54,172,5.250000
12,12,0,759,17,20,5.406250
12,16,1897,484,23,31,1.148438
13,0,1470,325,368,706,10.437500
13,1,1692,431,37,102,6.000000
13,3,349,390,111,299,7.875000
13,4,729,427,70,164,7.625000
13,5,1897,484,23,30,5.750000
13,6,673,440,49,165,7.000000
13,7,1172,415,47,118,7.156250
13,8,906,430,17,53,7.625000
13,9,937,437,15,46,7.218750
13,10,1336,409,29,88,8.000000
13,11,530,427,61,201,5.156250
13,12,0,749,38,33,1.000000
13,16,1898,484,22,36,1.093750
14,0,1487,323,351,709,10.625000
14,1,1642,414,80,59,3.343750
14,3,348,391,113,299,7.843750
14,4,728,427,71,166,7.343750
14,5,1898,485,22,30,5.656250
14,6,671,441,49,165,6.593750
14,7,1169,416,49,118,7.218750
14,8,907,432,15,51,7.531250
14,9,937,437,15,46,7.437500
14,10,1335,410,29,88,8.125000
14,11,522,428,65,202,5.250000
14,12,0,731,48,51,6.312500
14,16,1899,485,21,35,1.085938
15,0,1519,322,319,711,10.375000
15,1,1641,404,39,34,4.812500
15,3,348,391,114,299,7.875000
15,4,729,429,70,165,7.250000
15,5,1898,486,22,31,5.593750
15,6,670,431,47,175,6.562500
15,7,1167,418,50,116,7.000000
15,8,906,432,16,52,7.656250
15,9,937,437,15,46,7.312500
15,10,1333,410,29,88,7.937500
15,11,507,430,78,201,5.750000
15,12,0,739,56,44,5.906250
15,13,523,480,75,122,0.322266
15,14,570,421,18,46,0.304688
15,16,1900,486,20,35,1.054688
16,0,1551,320,287,713,10.500000
16,1,1638,386,58,85,6.687500
16,3,347,392,115,299,7.968750
16,4,728,429,69,167,7.312500
16,5,1900,487,20,32,5.781250
16,6,668,436,47,171,6.187500
16,7,1163,420,52,115,7.031250
16,8,906,433,16,51,7.437500
16,9,936,438,16,46,7.500000
16,10,1331,411,30,87,8.062500
16,11,493,429,88,203,5.656250
16,12,0,739,60,45,5.218750
16,13,577,470,21,129,2.718750
16,14,573,418,19,54,1.007812
16,16,1901,487,19,34,1.015625
17,0,1588,318,250,716,10.375000
17,1,1633,386,65,229,7.593750
17,3,346,393,117,299,8.125000
17,4,728,432,63,165,6.843750
17,5,1900,488,20,32,5.562500
17,6,668,455,40,152,5.906250
17,7,1162,421,51,115,6.718750
17,8,906,434,16,52,7.687500
17,9,936,439,16,46,7.468750
17,10,1330,411,29,88,7.687500
17,11,484,432,94,201,5.843750
17,12,0,740,65,46,4.781250
17,13,573,472,21,129,6.093750
17,14,569,415,22,58,1.937500
17,16,1902,488,18,33,0.937500
18,0,1627,315,219,719,10.625000
18,1,1631,387,70,229,7.656250
18,3,346,394,118,299,7.875000
18,4,728,433,62,165,7.187500
18,5,1901,489,19,32,5.218750
18,6,667,459,37,149,5.593750
18,7,1160,423,51,115,6.906250
18,8,906,435,16,51,7.593750
18,9,936,440,16,46,7.375000
18,10,1329,412,29,86,7.812500
18,11,477,431,96,204,6.125000
18,12,0,740,64,46,4.625000
18,13,569,473,21,129,1.000000
18,14,571,418,16,56,2.406250
18,16,1901,489,19,41,0.906250
19,0,1671,314,207,729,10.625000
19,1,1631,388,72,229,7.968750
19,3,346,394,118,299,8.062500
19,4,729,433,62,166,7.593750
19,5,1901,490,19,31,5.250000
19,6,668,462,31,144,5.218750
19,7,1157,422,54,116,7.093750
19,8,906,435,16,51,7.781250
19,9,937,440,15,47,7.437500
19,10,1328,412,29,89,7.750000
19,11,475,424,103,212,6.406250
19,12,0,725,64,62,4.625000
19,13,565,473,25,130,7.093750
19,14,568,414,19,62,4.312500
19,16,1901,490,19,39,0.898438
20,0,1696,312,212,745,10.687500
20,1,1630,388,80,229,8.125000
20,3,347,394,118,299,7.937500
20,4,728,433,62,165,7.781250
20,5,1903,491,17,30,5.093750
20,6,668,464,26,140,4.562500
20,7,1155,422,54,116,6.968750
20,8,906,435,16,51,7.812500
20,9,938,440,14,46,7.343750
20,10,1326,412,29,88,8.062500
20,11,473,433,98,204,5.968750
20,12,0,650,64,137,4.906250
20,13,560,473,31,130,6.843750
20,14,561,413,26,63,4.968750
20,16,1902,491,18,37,0.824219
21,0,1703,312,217,750,10.812500
21,1,1628,388,82,229,8.125000
21,3,346,394,118,299,8.187500
21,4,728,433,61,165,7.812500
21,5,1902,491,18,31,5.093750
21,6,668,466,24,137,4.406250
21,7,1154,421,54,115,7.375000
21,8,906,435,16,51,7.906250
21,9,937,439,16,47,7.343750
21,10,1325,412,29,89,8.250000
21,11,473,435,88,203,6.437500
21,12,0,725,63,62,5.093750
21,13,559,473,31,130,6.781250
21,14,560,414,27,65,5.000000
21,16,1902,491,18,37,0.828125
22,0,1703,313,217,757,10.375000
22,1,1626,387,89,231,8.187500
22,3,346,395,118,299,8.000000
22,4,726,431,61,168,7.500000
22,5,1903,492,17,30,5.250000
22,6,667,470,19,132,2.578125
22,7,1153,421,53,114,7.187500
22,8,905,436,16,51,7.593750
22,9,936,440,17,47,7.281250
22,10,1323,412,30,88,8.250000
22,11,472,434,84,205,6.437500
22,12,0,751,63,36,5.093750
22,13,555,474,35,130,6.906250
22,14,557,416,30,65,5.562500
22,16,1903,492,17,36,0.855469
23,0,1703,314,217,748,10.000000
23,1,1624,387,87,230,7.843750
23,3,346,395,118,298,8.250000
23,4,720,431,64,167,7.656250
23,5,1904,491,16,31,5.125000
23,6,666,472,16,36,1.945312
23,7,1154,420,49,116,7.531250
23,8,905,435,16,51,7.781250
23,9,937,440,15,46,7.625000
23,10,1321,412,32,88,8.312500
23,11,471,431,82,208,6.718750
23,12,0,751,63,36,5.187500
23,13,552,474,36,129,7.000000
23,14,554,416,33,72,6.375000
23,16,1905,492,15,36,0.652344
24,0,1703,316,217,718,10.000000
24,1,1620,386,88,231,7.906250
24,3,346,395,118,298,8.312500
24,4,719,431,61,167,7.593750
24,5,1904,492,16,29,4.593750
24,6,666,477,15,31,1.273438
24,7,1154,421,47,115,7.906250
24,8,905,436,16,51,7.656250
24,9,936,438,17,48,7.625000
24,10,1315,411,36,90,8.250000
24,11,470,428,95,211,6.437500
24,12,0,740,62,47,5.156250
24,13,549,472,38,132,6.937500
24,14,550,416,35,78,6.468750
24,16,1904,492,16,30,0.357422
25,0,1704,318,216,716,9.625000
25,1,1618,386,86,231,7.687500
25,3,346,394,118,300,8.312500
25,4,719,431,57,167,7.500000
25,5,1909,495,11,27,1.500000
25,6,668,481,11,24,0.714844
25,7,1154,419,46,118,7.562500
25,8,904,435,18,52,7.531250
25,9,936,440,16,45,7.562500
25,10,1313,411,38,90,8.000000
25,11,470,429,92,210,6.375000
25,12,0,736,64,51,4.531250
25,13,547,474,39,130,6.437500
25,14,547,417,38,85,6.718750
26,0,1705,320,215,714,9.687500
26,1,1616,386,85,231,7.500000
26,3,346,395,118,299,8.062500
26,4,710,430,61,169,7.343750
26,7,1155,420,44,116,7.500000
26,8,904,435,18,52,7.312500
26,9,936,441,16,44,7.312500
26,10,1314,413,32,88,7.843750
26,11,471,433,86,207,6.531250
26,12,0,740,90,47,5.250000
26,13,545,475,40,129,6.875000
26,14,544,420,40,69,6.406250
27,0,1708,322,212,712,9.562500
27,1,1614,385,84,232,7.656250
27,3,346,394,118,300,8.375000
27,4,708,430,62,169,7.468750
27,7,1154,419,44,118,7.687500
27,8,904,435,18,52,7.437500
27,9,935,440,17,46,7.406250
27,10,1314,413,31,88,7.968750
27,11,468,432,81,207,7.031250
27,12,0,754,55,33,6.031250
27,13,542,477,42,128,6.937500
27,14,538,418,46,86,6.468750
28,0,1713,323,207,711,9.687500
28,1,1612,385,85,232,7.750000
28,3,346,395,116,299,8.062500
28,4,703,430,65,170,7.250000
28,7,1154,420,42,120,7.531250
28,8,904,435,17,53,7.375000
28,9,936,440,17,46,7.312500
28,10,1313,414,31,88,8.000000
28,11,463,430,77,210,7.312500
28,12,0,754,62,34,5.750000
28,13,539,476,41,133,6.937500
28,14,535,424,47,68,8.562500
29,0,1724,333,196,701,8.937500
29,1,1611,384,83,234,7.812500
29,3,345,396,117,298,7.875000
29,4,701,430,65,171,7.250000
29,7,1149,421,45,120,7.656250
29,8,903,436,18,51,7.093750
29,9,936,441,16,45,7.187500
29,10,1312,413,30,89,7.968750
29,11,462,429,66,211,7.375000
29,12,0,754,64,34,5.343750
29,13,536,479,48,128,7.031250
29,14,529,425,50,80,8.812500
30,0,1748,436,172,597,9.000000
30,1,1610,384,82,234,7.781250
30,3,345,396,117,298,8.187500
30,4,700,430,63,172,7.156250
30,6,570,488,27,89,1.468750
30,7,1147,421,46,120,7.781250
30,8,902,436,18,52,7.125000
30,9,936,440,17,47,7.093750
30,10,1310,413,30,90,7.875000
30,11,459,429,66,212,7.468750
30,12,0,754,64,34,5.000000
30,13,534,478,46,132,7.031250
30,14,527,421,52,83,1.000000
31,0,1781,451,139,581,7.906250
31,1,1609,385,81,233,7.625000
31,3,345,397,118,298,7.968750
31,4,696,431,67,172,7.125000
31,6,569,487,29,101,2.468750
31,7,1145,422,46,121,7.562500
31,8,902,437,18,51,7.062500
31,9,937,441,15,46,7.000000
31,10,1310,414,28,89,7.625000
31,11,459,431,59,211,7.187500
31,12,0,753,63,35,4.937500
31,13,524,479,54,134,7.500000
31,14,521,421,51,84,7.531250
32,0,1819,880,101,144,6.000000
32,1,1608,385,81,233,7.500000
32,3,344,397,118,298,8.375000
32,4,694,431,65,172,7.218750
32,5,1908,497,12,26,3.703125
32,6,563,485,33,97,2.703125
32,7,1146,423,42,120,7.812500
32,8,902,437,17,51,7.062500
32,9,937,441,14,46,7.093750
32,10,1309,414,28,89,7.750000
32,11,454,432,65,213,7.625000
32,12,0,751,63,37,4.687500
32,13,518,478,62,137,7.031250
32,14,519,421,49,83,7.218750
33,0,1856,895,64,129,5.843750
33,1,1607,386,81,233,7.687500
33,3,343,397,118,298,8.875000
33,4,694,433,63,170,7.375000
33,5,1908,499,12,23,3.375000
33,6,562,487,37,102,2.312500
33,7,1143,423,43,120,7.750000
33,8,902,438,17,51,6.968750
33,9,937,441,15,46,7.125000
33,10,1307,413,29,90,7.906250
33,11,444,432,71,214,7.500000
33,12,0,746,63,39,4.187500
33,13,516,479,61,136,7.093750
33,14,512,421,53,87,7.468750
34,0,1901,919,19,45,3.593750
34,1,1606,386,81,235,8.062500
34,3,343,398,117,296,9.250000
34,4,694,434,60,171,7.406250
34,5,1909,499,11,22,3.078125
34,6,558,481,39,103,2.609375
34,7,1140,423,44,120,7.937500
34,8,902,437,16,52,7.031250
34,9,937,441,16,47,7.031250
34,10,1305,413,30,91,7.843750
34,11,432,434,71,213,7.687500
34,12,5,743,58,41,3.921875
34,13,515,477,62,139,7.343750
34,14,503,421,60,92,7.562500
35,1,1606,387,80,235,7.968750
35,3,343,399,117,295,9.125000
35,4,694,435,57,171,7.375000
35,5,1909,500,11,20,2.562500
35,6,558,481,35,66,2.593750
35,7,1139,423,43,120,7.687500
35,8,903,438,15,51,7.125000
35,9,938,443,14,44,6.781250
35,10,1304,414,30,90,7.718750
35,11,434,435,69,211,7.718750
35,12,10,736,52,47,3.734375
35,13,513,478,64,138,7.468750
35,14,500,419,60,92,7.281250
36,1,1605,388,80,235,8.250000
36,3,343,399,116,295,9.250000
36,4,691,436,60,170,7.250000
36,5,1909,502,11,16,2.250000
36,6,558,476,37,108,2.843750
36,7,1135,423,44,120,7.500000
36,8,903,438,15,52,6.968750
36,9,937,442,17,46,6.687500
36,10,1302,414,30,91,7.750000
36,11,432,436,70,211,7.687500
36,12,20,727,44,54,3.593750
36,13,509,478,64,139,7.218750
36,14,501,418,60,96,7.125000
37,1,1604,388,81,236,8.312500
37,3,342,399,116,295,9.187500
37,4,689,436,62,171,7.062500
37,5,1909,503,11,16,2.093750
37,6,557,467,36,120,3.312500
37,7,1134,422,44,122,7.593750
37,8,903,438,15,52,7.093750
37,9,937,442,17,46,6.718750
37,10,1301,414,30,91,7.750000
37,11,434,436,69,212,7.968750
37,12,28,722,44,59,3.453125
37,13,508,477,65,140,7.218750
37,14,500,418,52,94,7.281250
38,1,1603,389,81,237,8.562500
38,3,342,399,114,295,9.125000
38,4,689,439,61,169,7.343750
38,5,1910,505,10,15,2.062500
38,6,559,466,35,125,3.140625
38,7,1133,423,42,121,7.562500
38,8,902,439,15,51,6.937500
38,9,937,443,17,47,6.343750
38,10,1299,416,31,90,7.812500
38,11,441,438,61,206,7.718750
38,12,43,716,44,57,3.500000
38,13,503,478,66,139,7.312500
38,14,499,420,51,90,7.781250
39,1,1603,391,81,236,8.500000
39,3,341,400,118,294,9.375000
39,4,689,440,61,168,7.062500
39,5,1911,506,9,13,1.625000
39,6,558,465,35,128,3.703125
39,7,1129,423,45,122,7.593750
39,8,901,439,17,53,7.062500
39,9,937,443,17,47,6.062500
39,10,1298,417,31,90,7.843750
39,11,437,439,64,205,7.750000
39,12,62,714,145,61,3.640625
39,13,503,480,60,138,7.500000
39,14,496,421,50,94,7.468750
40,1,1602,392,81,236,8.500000
40,3,341,401,117,293,9.250000
40,4,689,440,58,169,7.250000
40,5,1912,509,8,10,1.218750
40,6,556,442,30,165,4.468750
40,7,1125,423,48,123,7.562500
40,8,901,441,18,51,7.062500
40,9,937,443,16,49,6.375000
40,10,1297,418,30,89,7.937500
40,11,416,438,82,207,7.593750
40,12,81,713,41,53,4.031250
40,13,501,480,58,139,7.781250
40,14,489,422,54,91,7.156250
41,1,1601,395,81,233,8.312500
41,3,341,401,121,295,8.812500
41,4,689,440,56,170,7.531250
41,5,1913,509,7,11,0.761719
41,6,550,439,38,172,4.187500
41,7,1123,424,49,124,7.656250
41,8,902,441,15,51,6.968750
41,9,937,443,16,50,6.593750
41,10,1296,418,31,91,8.000000
41,11,412,439,82,215,7.187500
41,12,102,714,42,49,4.093750
41,13,506,480,49,139,7.343750
41,14,483,423,53,179,6.812500
42,1,1600,395,80,235,8.187500
42,3,342,401,126,295,9.062500
42,4,685,438,57,172,7.343750
42,5,1913,509,7,12,0.531250
42,6,547,440,40,171,4.125000
42,7,1119,425,52,124,7.468750
42,8,902,442,16,52,7.156250
42,9,937,444,17,50,6.718750
42,10,1295,419,31,90,7.906250
42,11,412,440,76,214,7.156250
42,12,127,729,22,26,3.593750
42,13,505,481,48,139,7.468750
42,14,481,424,52,174,7.125000
43,1,1599,395,79,235,8.312500
43,3,341,402,131,294,9.062500
43,4,682,438,55,172,7.437500
43,5,1914,509,6,12,0.462891
43,6,532,443,56,184,4.093750
43,7,1115,426,52,124,7.531250
43,8,901,442,17,52,7.031250
43,9,936,444,17,50,6.875000
43,10,1294,420,31,89,8.000000
43,11,412,439,67,215,6.906250
43,12,173,721,32,43,3.546875
43,13,506,482,38,138,7.000000
43,14,479,423,55,175,7.468750
44,1,1596,396,81,235,7.937500
44,3,341,403,135,293,8.687500
44,4,681,439,49,172,7.031250
44,5,1914,511,6,12,0.229492
44,6,517,447,69,181,4.593750
44,7,1114,427,52,123,7.343750
44,8,900,443,17,51,6.812500
44,9,935,445,17,49,7.000000
44,10,1292,420,31,90,8.125000
44,11,409,439,61,216,6.218750
44,12,183,725,50,38,4.937500
44,13,504,484,36,134,6.812500
44,14,471,426,60,180,7.718750
45,1,1595,396,82,236,8.125000
45,3,342,403,138,293,8.437500
45,4,678,437,50,174,6.906250
45,5,1914,509,6,12,0.359375
45,6,509,443,81,186,4.687500
45,7,1109,428,55,122,7.531250
45,8,900,443,17,51,6.687500
45,9,935,445,17,49,6.937500
45,10,1292,420,30,90,8.000000
45,11,411,438,46,217,5.781250
45,12,210,725,47,35,5.156250
45,13,502,482,36,137,6.687500
45,14,469,425,61,182,7.906250
46,1,1595,397,79,235,7.937500
46,3,343,403,139,294,8.437500
46,4,674,437,48,174,6.937500
46,5,1914,510,6,12,0.125000
46,6,505,444,85,188,5.187500
46,7,1108,429,53,123,7.625000
46,8,900,443,17,52,6.781250
46,9,935,446,17,47,6.906250
46,10,1291,420,30,90,8.062500
46,11,410,439,27,217,5.156250
46,12,232,723,43,35,5.156250
46,13,499,483,36,139,7.312500
46,14,464,425,60,185,7.593750
47,1,1594,397,79,236,8.062500
47,3,344,403,141,294,7.968750
47,4,673,437,46,175,6.593750
47,6,506,450,80,183,5.125000
47,7,1106,429,53,124,7.812500
47,8,900,443,17,52,6.750000
47,9,933,447,20,47,6.812500
47,10,1291,420,29,90,8.125000
47,11,377,440,59,216,4.687500
47,12,245,718,43,38,5.093750
47,13,497,484,38,140,7.031250
47,14,467,428,52,182,7.406250
48,1,1593,398,77,236,7.875000
48,3,345,405,140,293,7.750000
48,4,668,450,50,163,6.937500
48,6,506,449,79,187,5.343750
48,7,1103,430,54,124,8.125000
48,8,899,445,18,51,6.468750
48,9,932,447,19,48,7.218750
48,10,1289,421,30,91,8.062500
48,11,374,556,62,101,5.343750
48,12,252,720,41,37,5.281250
48,13,491,482,42,145,7.312500
48,14,464,426,57,185,7.062500
49,1,1591,398,76,236,7.906250
49,3,346,406,140,293,8.125000
49,4,667,441,51,172,6.906250
49,6,506,450,79,187,5.937500
49,7,1102,431,53,123,7.937500
49,8,898,445,19,52,6.375000
49,9,932,448,19,48,7.125000
49,10,1288,422,30,91,8.125000
49,11,369,542,66,116,6.000000
49,12,252,726,46,33,5.750000
49,13,488,483,41,144,7.156250
49,14,464,426,51,186,6.687500
50,1,1590,397,74,239,7.656250
50,3,347,407,139,293,8.187500
50,4,667,442,50,173,7.062500
50,6,505,449,79,189,6.156250
50,7,1102,430,50,124,7.906250
50,8,899,446,18,52,6.062500
50,9,932,449,18,48,6.968750
50,10,1285,422,33,92,8.125000
50,11,354,536,80,125,6.312500
50,12,254,729,50,31,5.906250
50,13,486,485,39,142,7.093750
50,14,460,427,48,186,6.656250
51,1,1588,397,75,240,7.625000
51,3,349,408,138,294,8.312500
51,4,667,446,49,170,6.968750
51,6,505,449,78,190,6.312500
51,7,1100,430,50,125,7.625000
51,8,899,448,16,51,6.062500
51,9,931,450,19,48,6.718750
51,10,1284,424,32,91,7.843750
51,11,336,444,98,219,6.437500
51,12,253,731,52,30,6.187500
51,13,483,488,38,141,6.343750
51,14,458,427,49,187,6.781250
52,1,1587,395,74,243,7.593750
52,3,351,410,135,294,8.125000
52,4,665,448,50,170,6.718750
52,6,506,450,69,190,6.625000
52,7,1101,431,47,126,7.968750
52,8,898,449,19,52,6.468750
52,9,931,451,19,49,6.843750
52,10,1283,425,32,91,7.562500
52,11,325,447,108,217,6.656250
52,12,253,734,52,29,6.218750
52,13,484,489,33,142,6.687500
52,14,455,428,49,187,6.843750
53,1,1586,397,74,241,7.468750
53,3,352,410,134,294,8.187500
53,4,665,448,49,170,6.562500
53,6,505,450,67,191,6.937500
53,7,1102,432,45,126,7.812500
53,8,898,449,19,52,6.312500
53,9,931,452,19,48,6.875000
53,10,1282,426,32,91,7.531250
53,11,320,448,113,217,6.843750
53,12,253,733,52,30,5.781250
53,13,483,489,32,143,6.781250
53,14,453,427,47,187,7.000000
54,1,1584,396,74,243,7.437500
54,3,356,411,130,294,8.250000
54,4,664,449,45,171,6.562500
54,6,504,449,60,193,6.718750
54,7,1101,432,43,126,7.906250
54,8,898,450,19,52,6.437500
54,9,930,453,19,49,7.000000
54,10,1282,427,31,89,7.562500
54,11,314,450,117,217,7.187500
54,12,252,734,53,30,5.750000
54,13,481,490,30,143,6.812500
54,14,453,428,45,188,7.281250
55,1,1583,397,72,243,7.343750
55,3,373,412,113,294,7.937500
55,4,664,451,44,169,6.625000
55,6,495,447,64,196,6.843750
55,7,1100,433,42,126,7.781250
55,8,898,451,17,52,6.281250
55,9,929,456,18,47,6.906250
55,10,1280,429,32,91,7.781250
55,11,312,453,119,217,7.312500
55,12,252,736,53,29,5.187500
55,13,478,494,31,140,6.531250
55,14,451,428,45,189,7.187500
56,1,1582,398,72,242,7.625000
56,3,369,412,117,294,8.625000
56,4,663,455,45,165,6.625000
56,6,501,451,56,193,6.875000
56,7,1098,434,42,127,7.750000
56,8,898,452,17,51,6.343750
56,9,929,457,17,46,7.062500
56,10,1280,430,30,88,7.843750
56,11,314,453,117,219,7.375000
56,12,262,735,43,29,4.468750
56,13,479,493,30,142,5.781250
56,14,449,429,44,189,5.781250
57,1,1581,397,70,243,7.562500
57,3,372,413,114,293,8.562500
57,4,662,452,45,169,6.375000
57,6,485,449,69,195,7.000000
57,7,1092,436,46,127,7.500000
57,8,898,452,17,52,6.218750
57,9,928,458,18,46,6.437500
57,10,1277,429,33,91,7.625000
57,11,322,454,108,219,7.250000
57,12,253,743,52,23,3.093750
57,13,480,495,29,140,5.031250
57,14,439,430,52,188,5.562500
57,15,0,521,9,126,2.140625
58,1,1579,397,71,243,7.218750
58,3,374,413,112,293,7.843750
58,4,663,459,44,162,6.093750
58,6,476,448,76,197,6.812500
58,7,1087,436,49,127,7.187500
58,8,897,452,17,52,6.093750
58,9,928,459,17,44,6.593750
58,10,1276,429,32,91,7.500000
58,11,328,453,99,220,7.375000
58,12,246,745,50,22,3.968750
58,13,477,530,26,105,3.078125
58,14,440,432,53,185,4.437500
58,15,0,517,30,129,1.000000
59,1,1577,403,71,237,7.156250
59,3,379,413,107,292,7.687500
59,4,663,462,43,159,6.000000
59,6,475,448,76,196,6.937500
59,7,1084,437,50,127,7.093750
59,8,897,452,17,52,6.093750
59,9,927,458,19,45,6.531250
59,10,1275,429,32,91,7.281250
59,11,326,452,74,219,6.875000
59,12,252,736,48,30,5.750000
59,13,476,517,19,101,1.539062
59,14,442,434,48,181,3.500000
59,15,0,433,50,212,7.218750
60,1,1569,397,78,242,7.281250
60,3,376,412,114,293,7.656250
60,4,663,465,41,155,5.656250
60,6,469,445,78,202,6.875000
60,7,1084,437,48,127,7.093750
60,8,897,452,17,52,6.156250
60,9,926,457,21,46,6.562500
60,10,1274,429,33,91,7.375000
60,11,322,451,82,193,7.218750
60,12,252,736,49,30,6.531250
60,13,469,520,40,113,1.796875
60,14,442,434,16,30,0.640625
60,15,0,430,66,213,6.656250
61,1,1562,396,83,244,7.343750
61,3,374,412,115,292,7.906250
61,4,662,466,41,154,6.000000
61,6,470,446,74,200,7.187500
61,7,1084,437,47,127,7.218750
61,8,897,452,17,51,6.187500
61,9,925,457,22,46,6.562500
61,10,1273,428,32,92,7.437500
61,11,314,450,91,223,7.281250
61,12,252,736,50,30,5.812500
61,13,471,573,35,62,2.609375
61,15,0,430,73,212,6.375000
62,1,1553,398,89,242,7.406250
62,3,374,412,117,291,8.500000
62,4,662,472,37,147,5.781250
62,6,469,449,68,197,7.000000
62,7,1084,437,45,126,7.031250
62,8,897,451,17,52,6.281250
62,9,925,460,20,43,6.625000
62,10,1271,427,33,93,7.500000
62,11,313,449,91,224,7.250000
62,12,253,736,50,30,5.906250
62,13,478,593,27,42,3.031250
62,14,398,437,27,186,1.335938
62,15,0,431,74,212,6.718750
63,1,1548,398,92,241,7.468750
63,3,376,411,117,292,8.250000
63,4,661,471,33,146,5.531250
63,6,471,452,63,191,6.906250
63,7,1081,436,48,127,7.125000
